episode,scores,steps
1017,-10,239225
1018,100,239251
1019,100,239406
1020,-10,239906
1021,100,239981
1022,-10,240481
1023,100,240651
1024,-10,241151
1025,-10,241651
1026,-10,241718
1027,-10,242218
1028,100,242241
1029,100,242339
1030,-10,242753
1031,-10,242814
1032,-10,243314
1033,-10,243814
1034,100,243970
1035,-10,244382
1036,-10,244882
1037,-10,245059
1038,-10,245161
1039,100,245572
1040,-10,245851
1041,-10,245948
1042,-10,246448
1043,-10,246754
1044,100,246789
1045,-10,247289
1046,-10,247530
1047,-10,248030
1048,-10,248068
1049,-10,248202
1050,-10,248373
1051,-10,248873
1052,-10,249373
1053,-10,249523
1054,-10,249791
1055,-10,250291
1056,100,250331
1057,100,250379
1058,-10,250879
1059,-10,251133
1060,-10,251633
1061,-10,252133
1062,-10,252510
1063,-10,252764
1064,-10,253183
1065,-10,253412
1066,-10,253813
1067,-10,254313
1068,-10,254813
1069,100,254897
1070,100,254976
1071,-10,255156
1072,-10,255656
1073,-10,256156
1074,-10,256656
1075,-10,256697
1076,-10,256944
1077,100,257020
1078,100,257138
1079,-10,257359
1080,-10,257859
1081,-10,257926
1082,-10,258125
1083,-10,258205
1084,100,258221
1085,-10,258721
1086,-10,258868
1087,100,259196
1088,100,259281
1089,-10,259556
1090,100,259980
1091,-10,260135
1092,100,260196
1093,-10,260462
1094,-10,260962
1095,-10,261462
1096,-10,261962
1097,-10,262462
1098,100,262530
1099,-10,263018
1100,-10,263518
1101,-10,263883
1102,-10,264115
1103,-10,264363
1104,-10,264669
1105,-10,265169
1106,100,265566
1107,-10,265684
1108,-10,265881
1109,100,265906
1110,-10,266053
1111,-10,266553
1112,100,266567
1113,-10,267067
1114,-10,267445
1115,-10,267477
1116,-10,267613
1117,-10,268041
1118,-10,268074
1119,100,268110
1120,-10,268610
1121,100,268722
1122,-10,268771
1123,-10,269043
1124,-10,269543
1125,100,269921
1126,-10,270421
1127,-10,270921
1128,-10,271236
1129,100,271260
1130,100,271353
1131,-10,271795
1132,-10,272141
1133,-10,272641
1134,-10,273141
1135,-10,273240
1136,-10,273719
1137,-10,273769
1138,-10,274240
1139,100,274345
1140,-10,274551
1141,-10,275051
1142,-10,275397
1143,-10,275897
1144,-10,275995
1145,100,276443
1146,100,276579
1147,-10,277079
1148,-10,277579
1149,-10,277817
1150,-10,278317
1151,-10,278817
1152,-10,279304
1153,100,279410
1154,100,279490
1155,-10,279558
1156,-10,279632
1157,-10,279680
1158,-10,280180
1159,-10,280680
1160,100,280700
1161,-10,280938
1162,-10,281071
1163,100,281217
1164,-10,281717
1165,-10,281857
1166,-10,282103
1167,100,282188
1168,-10,282688
1169,-10,283188
1170,-10,283688
1171,-10,284002
1172,-10,284502
1173,100,284526
1174,-10,285026
1175,-10,285526
1176,-10,285599
1177,-10,285780
1178,-10,286280
1179,-10,286780
1180,-10,287190
1181,-10,287690
1182,-10,287903
1183,-10,288081
1184,100,288114
1185,100,288144
1186,100,288616
1187,-10,288918
1188,-10,289418
1189,100,289734
1190,-10,290122
1191,-10,290192
1192,100,290395
1193,-10,290445
1194,-10,290945
1195,-10,291346
1196,100,291764
1197,-10,291847
1198,-10,291893
1199,-10,292232
1200,-10,292732
1201,-10,293178
1202,-10,293286
1203,-10,293786
1204,-10,294143
1205,-10,294295
1206,100,294322
1207,100,294738
1208,100,294794
1209,-10,295288
1210,-10,295788
1211,-10,296288
1212,-10,296684
1213,-10,296949
1214,-10,297449
1215,100,297726
1216,-10,298226
1217,-10,298275
1218,-10,298413
1219,-10,298678
1220,100,298735
1221,100,298856
1222,-10,298923
1223,100,299218
1224,-10,299718
1225,-10,299773
1226,100,299795
1227,-10,300021
1228,-10,300521
1229,100,300933
1230,100,301343
1231,-10,301470
1232,100,301959
1233,100,302220
1234,100,302613
1235,-10,303113
1236,-10,303160
1237,-10,303211
1238,-10,303498
1239,-10,303998
1240,-10,304498
1241,-10,304551
1242,100,304552
1243,-10,305052
1244,-10,305354
1245,-10,305705
1246,100,305848
1247,100,305890
1248,-10,305937
1249,-10,306285
1250,100,306304
1251,-10,306804
1252,100,306826
1253,-10,307326
1254,100,307819
1255,-10,307885
1256,-10,308385
1257,100,308426
1258,-10,308482
1259,-10,308982
1260,100,309180
1261,100,309299
1262,-10,309799
1263,-10,309857
1264,100,310144
1265,-10,310644
1266,-10,311144
1267,-10,311327
1268,-10,311827
1269,-10,312327
1270,-10,312372
1271,100,312676
1272,-10,312952
1273,-10,313022
1274,-10,313416
1275,-10,313916
1276,100,313952
1277,-10,314151
1278,-10,314651
1279,-10,314719
1280,100,314761
1281,-10,314966
1282,-10,315379
1283,-10,315607
1284,-10,316107
1285,100,316476
1286,-10,316976
1287,-10,317476
1288,-10,317684
1289,-10,317808
1290,-10,318308
1291,100,318337
1292,100,318778
1293,-10,319278
1294,100,319726
1295,-10,320053
1296,-10,320101
1297,-10,320601
1298,-10,320901
1299,-10,321281
1300,-10,321328
1301,100,321705
1302,-10,321786
1303,-10,322221
1304,-10,322721
1305,100,322761
1306,-10,322831
1307,-10,323331
1308,-10,323656
1309,-10,323957
1310,-10,324004
1311,-10,324186
1312,-10,324686
1313,-10,324748
1314,-10,324900
1315,-10,325400
1316,-10,325474
1317,-10,325524
1318,-10,326024
1319,100,326264
1320,-10,326324
1321,-10,326522
1322,-10,326952
1323,-10,327298
1324,-10,327411
1325,-10,327911
1326,-10,328158
1327,-10,328348
1328,-10,328848
1329,-10,328937
1330,100,329090
1331,-10,329297
1332,-10,329583
1333,-10,330083
1334,100,330418
1335,-10,330632
1336,-10,330765
1337,-10,330807
1338,-10,330935
1339,-10,330992
1340,-10,331492
