episode,scores,steps
1359,-10,105383
1360,100,105410
1361,100,105555
1362,100,105664
1363,100,105715
1364,100,105766
1365,100,105854
1366,100,105940
1367,100,106066
1368,100,106157
1369,100,106158
1370,100,106256
1371,100,106357
1372,100,106504
1373,100,106519
1374,100,106605
1375,-10,106725
1376,100,106736
1377,100,106815
1378,100,107002
1379,100,107092
1380,-10,107241
1381,100,107385
1382,100,107438
1383,100,107567
1384,100,107712
1385,100,107811
1386,-10,107924
1387,100,107961
1388,-10,108096
1389,-10,108202
1390,100,108247
1391,100,108344
1392,100,108377
1393,100,108428
1394,100,108512
1395,-10,108773
1396,100,108853
1397,100,108885
1398,100,108995
1399,100,109097
1400,100,109186
1401,100,109325
1402,100,109409
1403,100,109500
1404,100,109523
1405,100,109607
1406,100,109648
1407,100,109732
1408,100,109818
1409,100,109968
1410,-10,110091
1411,100,110096
1412,-10,110199
1413,100,110227
1414,100,110328
1415,-10,110444
1416,100,110585
1417,100,110745
1418,-10,110857
1419,100,110962
1420,-10,111070
1421,-10,111181
1422,100,111330
1423,-10,111450
1424,-10,111569
1425,-10,111690
1426,100,111719
1427,100,111756
1428,100,111770
1429,100,111821
1430,100,111955
1431,-10,112074
1432,100,112128
1433,100,112160
1434,-10,112436
1435,100,112561
1436,100,112596
1437,100,112856
1438,100,112900
1439,100,113042
1440,100,113055
1441,100,113144
1442,-10,113264
1443,100,113422
1444,100,113430
1445,100,113507
1446,100,113589
1447,100,113590
1448,100,113693
1449,100,114001
1450,100,114040
1451,100,114136
1452,100,114279
1453,-10,114367
1454,100,114475
1455,100,114510
1456,100,114604
1457,100,114643
1458,100,114677
1459,-10,114790
1460,100,114875
1461,100,115021
1462,100,115148
1463,100,115172
1464,100,115207
1465,100,115314
1466,100,115422
1467,100,115455
1468,100,115456
1469,100,115555
1470,100,115609
1471,100,115763
1472,100,115852
1473,100,115932
1474,100,116033
1475,-10,116134
1476,100,116145
1477,100,116296
1478,100,116297
1479,100,116349
1480,100,116381
1481,100,116489
1482,100,116523
1483,100,116530
1484,100,116563
1485,-10,116686
1486,100,116829
1487,-10,116924
1488,100,116925
1489,100,116935
1490,-10,117146
1491,-10,117239
1492,100,117270
1493,-10,117394
1494,100,117436
1495,-10,117557
1496,100,117612
1497,100,117670
1498,100,117671
1499,100,117680
1500,100,117770
1501,100,117827
1502,100,117866
1503,100,117917
1504,100,118032
1505,100,118123
1506,100,118443
1507,100,118444
1508,100,118458
1509,100,118494
1510,100,118586
1511,100,118706
1512,100,118855
1513,100,118870
1514,100,118956
1515,100,118980
1516,100,119024
1517,100,119134
1518,100,119209
1519,100,119250
1520,100,119344
1521,100,119466
1522,100,119637
1523,100,119747
1524,100,119831
1525,100,119891
1526,100,120070
1527,100,120186
1528,-10,120283
1529,100,120291
1530,100,120374
1531,100,120524
1532,-10,120618
1533,100,120756
1534,100,120808
1535,-10,120903
1536,100,120937
1537,-10,121055
1538,-10,121151
1539,100,121157
1540,100,121211
1541,100,121346
1542,100,121482
1543,100,121577
1544,100,121628
1545,-10,121739
1546,100,121740
1547,100,121826
1548,-10,121954
1549,100,122039
1550,100,122048
1551,100,122072
1552,100,122159
1553,100,122286
1554,100,122376
1555,100,122382
1556,-10,122504
1557,100,122648
1558,100,122700
1559,100,122833
1560,-10,122940
1561,-10,123041
1562,100,123123
1563,100,123124
1564,100,123243
1565,100,123260
1566,100,123337
1567,100,123466
1568,100,123503
1569,100,123592
1570,100,123631
1571,-10,123746
1572,100,123776
1573,100,123930
1574,100,124013
1575,100,124067
1576,100,124233
1577,100,124363
1578,-10,124483
1579,-10,124592
1580,100,124670
1581,100,124685
1582,100,124772
1583,100,124799
1584,100,124887
1585,100,124896
1586,-10,124996
1587,100,125084
1588,100,125108
1589,100,125311
1590,100,125349
1591,100,125356
1592,-10,125491
1593,100,125522
1594,100,125563
1595,-10,125683
1596,100,125716
1597,-10,125839
1598,100,125920
1599,-10,126047
1600,100,126336
1601,100,126411
1602,100,126467
1603,-10,126569
1604,100,126650
1605,100,126769
1606,100,126827
1607,100,126828
1608,100,126864
1609,100,127032
1610,100,127120
1611,100,127129
1612,-10,127371
1613,100,127408
1614,-10,127526
1615,100,127535
1616,100,127544
1617,100,127648
1618,100,127744
1619,100,127745
1620,100,127829
1621,100,127830
1622,100,127831
1623,100,127868
1624,100,127949
1625,100,128031
1626,-10,128151
1627,100,128195
1628,-10,128300
1629,-10,128418
1630,100,128455
1631,100,128551
1632,100,128605
1633,100,128683
1634,-10,128789
1635,100,128828
1636,100,128944
1637,100,129083
1638,100,129118
1639,100,129217
1640,100,129300
1641,100,129459
1642,-10,129563
1643,-10,129665
1644,-10,129774
1645,100,129856
1646,100,129937
1647,-10,130043
1648,100,130128
1649,100,130211
1650,-10,130318
1651,100,130398
1652,100,130477
1653,100,130517
1654,100,130555
1655,-10,130658
1656,100,130734
1657,100,130822
1658,100,130951
1659,100,131001
1660,100,131102
1661,100,131404
1662,100,131464
1663,100,131492
1664,100,131500
1665,100,131537
1666,100,131545
1667,100,131689
1668,100,131724
1669,100,131808
1670,100,131943
1671,-10,132066
1672,100,132122
1673,100,132199
1674,-10,132315
1675,100,132339
1676,100,132412
1677,-10,132527
1678,100,132606
1679,100,132731
1680,-10,132836
1681,100,132842
1682,100,132884
1683,100,132893
1684,100,132971
1685,100,133105
1686,100,133258
1687,100,133356
1688,100,133357
1689,-10,133472
1690,100,133559
1691,100,133565
1692,100,133621
1693,-10,133736
1694,100,133758
1695,-10,133874
1696,-10,133973
1697,-10,134086
1698,-10,134199
1699,100,134248
1700,100,134249
1701,100,134302
1702,100,134303
1703,100,134389
1704,-10,134513
1705,100,134526
1706,100,134600
1707,100,134601
1708,100,134702
1709,100,134781
1710,-10,134860
1711,100,134896
1712,100,134927
1713,100,135009
1714,-10,135100
1715,100,135180
1716,100,135264
1717,100,135318
1718,-10,135411
1719,100,135515
1720,-10,135634
1721,100,135761
1722,-10,135868
1723,100,135877
1724,100,135913
1725,100,135924
1726,-10,136044
1727,100,136162
1728,-10,136269
1729,100,136308
1730,100,136343
1731,-10,136424
1732,100,136524
1733,100,136525
1734,100,136600
1735,100,136692
1736,100,136841
1737,-10,136963
1738,100,137075
1739,100,137154
1740,100,137197
1741,100,137208
1742,-10,137318
1743,100,137360
1744,-10,137464
1745,100,137588
1746,100,137654
1747,100,137688
1748,-10,137810
1749,100,137894
1750,100,137902
1751,-10,138008
