episode,scores,steps
1132,100,33657
1133,100,33690
1134,100,33714
1135,100,33724
1136,100,33734
1137,100,33764
1138,100,33783
1139,100,33794
1140,100,33819
1141,100,33837
1142,100,33860
1143,100,33891
1144,100,33917
1145,100,33932
1146,100,33949
1147,100,33978
1148,100,34006
1149,100,34043
1150,100,34062
1151,100,34083
1152,100,34100
1153,100,34121
1154,100,34150
1155,100,34167
1156,100,34194
1157,100,34203
1158,100,34237
1159,100,34264
1160,100,34292
1161,100,34322
1162,100,34357
1163,100,34378
1164,100,34390
1165,100,34410
1166,100,34420
1167,100,34439
1168,100,34457
1169,100,34468
1170,100,34497
1171,100,34506
1172,100,34532
1173,100,34541
1174,100,34570
1175,100,34600
1176,100,34604
1177,100,34615
1178,100,34641
1179,100,34659
1180,100,34671
1181,100,34689
1182,-10,34706
1183,100,34722
1184,100,34751
1185,100,34763
1186,100,34782
1187,100,34816
1188,100,34835
1189,100,34840
1190,100,34867
1191,100,34891
1192,100,34908
1193,100,34938
1194,100,34984
1195,100,35003
1196,100,35023
1197,-10,35040
1198,100,35051
1199,100,35063
1200,100,35080
1201,100,35096
1202,100,35115
1203,100,35139
1204,100,35169
1205,100,35187
1206,100,35192
1207,100,35276
1208,100,35286
1209,100,35305
1210,100,35316
1211,100,35342
1212,100,35352
1213,100,35373
1214,100,35397
1215,100,35403
1216,100,35412
1217,100,35455
1218,100,35468
1219,100,35499
1220,100,35530
1221,100,35558
1222,-10,35593
1223,100,35606
1224,100,35624
1225,100,35649
1226,100,35677
1227,100,35693
1228,100,35718
1229,100,35732
1230,100,35742
1231,100,35757
1232,100,35762
1233,100,35774
1234,100,35803
1235,100,35815
1236,100,35838
1237,100,35856
1238,100,35875
1239,100,35885
1240,100,35898
1241,100,35915
1242,100,35944
1243,100,35965
1244,100,35981
1245,100,36006
1246,100,36020
1247,100,36049
1248,100,36053
1249,100,36077
1250,100,36107
1251,100,36131
1252,100,36148
1253,100,36159
1254,100,36177
1255,100,36203
1256,100,36233
1257,100,36244
1258,100,36266
1259,100,36285
1260,-10,36335
1261,100,36355
1262,100,36371
1263,-10,36447
1264,100,36470
1265,100,36489
1266,100,36518
1267,100,36543
1268,100,36553
1269,100,36570
1270,100,36600
1271,100,36616
1272,100,36645
1273,100,36662
1274,100,36693
1275,100,36713
1276,100,36747
1277,100,36754
1278,100,36787
1279,100,36818
1280,100,36834
1281,100,36839
1282,100,36855
1283,100,36879
1284,100,36892
1285,100,36908
1286,100,36927
1287,100,36956
1288,100,36974
1289,100,36990
1290,100,37020
1291,100,37039
1292,100,37060
1293,100,37079
1294,100,37092
1295,100,37109
1296,100,37133
1297,100,37161
1298,100,37185
1299,100,37204
1300,100,37223
1301,100,37232
1302,100,37250
1303,100,37269
1304,100,37279
1305,100,37302
1306,100,37329
1307,100,37340
1308,100,37351
1309,100,37379
1310,100,37398
1311,100,37402
1312,100,37429
1313,100,37464
1314,100,37491
1315,100,37507
1316,100,37526
1317,100,37545
1318,100,37562
1319,100,37589
1320,100,37613
1321,100,37630
1322,100,37645
1323,100,37655
1324,100,37671
1325,100,37696
1326,100,37727
1327,100,37754
1328,100,37768
1329,100,37793
1330,100,37810
1331,100,37824
1332,100,37842
1333,100,37867
1334,100,37893
1335,100,37923
1336,100,37938
1337,100,37966
1338,100,37971
1339,100,38001
1340,100,38005
1341,100,38019
1342,100,38037
1343,100,38052
1344,100,38080
1345,100,38108
1346,100,38133
1347,100,38157
1348,100,38174
1349,100,38185
1350,100,38212
1351,100,38230
1352,100,38257
1353,100,38267
1354,100,38292
1355,100,38310
1356,100,38332
1357,100,38338
1358,100,38350
1359,100,38365
1360,100,38400
1361,100,38412
1362,100,38434
1363,100,38452
1364,100,38470
1365,100,38489
1366,100,38514
1367,100,38534
1368,100,38557
1369,100,38578
1370,100,38604
1371,100,38619
1372,100,38638
1373,100,38649
1374,100,38658
1375,100,38681
1376,100,38700
1377,100,38713
1378,100,38722
1379,100,38738
1380,100,38755
1381,100,38775
1382,100,38806
1383,100,38832
1384,100,38860
1385,100,38887
1386,100,38909
1387,100,38926
1388,100,38952
1389,100,38962
1390,100,38974
1391,100,39000
1392,100,39016
1393,100,39026
1394,100,39045
1395,100,39057
1396,100,39084
1397,100,39099
1398,100,39108
1399,100,39128
1400,100,39155
1401,100,39175
1402,100,39202
1403,100,39238
1404,100,39255
1405,100,39283
1406,100,39292
1407,100,39315
1408,100,39344
1409,100,39361
1410,100,39381
1411,100,39410
1412,100,39424
1413,100,39456
1414,100,39471
1415,100,39490
1416,100,39504
1417,100,39529
1418,100,39534
1419,100,39566
1420,100,39585
1421,100,39607
1422,100,39626
1423,100,39643
1424,100,39649
1425,100,39663
1426,100,39692
1427,100,39709
1428,100,39729
1429,100,39746
1430,100,39766
1431,100,39783
1432,100,39798
1433,100,39817
1434,100,39828
1435,100,39848
1436,100,39865
1437,100,39892
1438,100,39904
1439,100,39919
1440,100,39931
1441,100,39945
1442,100,39956
1443,100,39975
1444,100,39992
1445,100,40009
1446,100,40024
1447,100,40039
1448,100,40066
1449,100,40073
1450,100,40092
1451,100,40097
1452,100,40126
1453,100,40143
1454,100,40154
1455,100,40189
1456,100,40195
1457,100,40210
1458,100,40225
1459,100,40238
1460,100,40256
1461,100,40283
1462,100,40306
1463,100,40320
1464,100,40340
1465,100,40363
1466,100,40395
1467,100,40421
1468,100,40442
1469,100,40452
1470,100,40461
1471,100,40486
1472,100,40503
1473,100,40521
1474,100,40533
1475,100,40543
1476,100,40573
1477,100,40596
1478,100,40617
1479,100,40643
1480,100,40658
1481,100,40665
1482,100,40678
1483,100,40701
1484,100,40732
1485,-10,40770
1486,100,40798
1487,100,40809
1488,100,40832
1489,100,40866
1490,100,40886
1491,100,40891
1492,100,40929
1493,100,40945
1494,100,40955
1495,100,40973
1496,100,40992
1497,100,41008
1498,100,41022
1499,100,41042
1500,100,41053
1501,100,41069
1502,100,41103
1503,100,41135
1504,100,41153
1505,100,41178
1506,100,41248
1507,100,41275
1508,100,41296
1509,100,41312
1510,-10,41350
1511,100,41361
1512,100,41385
1513,100,41401
1514,100,41424
1515,100,41445
1516,100,41462
1517,100,41484
1518,-10,41559
1519,100,41621
1520,100,41640
1521,100,41667
1522,100,41694
1523,100,41719
1524,100,41750
1525,100,41777
1526,100,41787
1527,100,41832
1528,-10,41870
1529,100,41903
1530,100,41931
1531,100,41945
1532,100,41972
1533,100,41985
1534,100,42010
1535,100,42033
1536,100,42051
1537,100,42056
1538,100,42060
1539,100,42065
1540,-10,42130
1541,100,42140
1542,100,42167
1543,100,42187
1544,100,42203
1545,100,42216
1546,100,42227
1547,100,42242
1548,100,42258
1549,100,42286
1550,100,42320
1551,100,42334
1552,100,42360
1553,100,42391
1554,100,42419
1555,-10,42480
1556,100,42494
1557,-10,42524
1558,100,42540
1559,100,42563
1560,100,42592
1561,100,42602
1562,100,42618
1563,-10,42632
1564,100,42652
1565,100,42664
1566,100,42692
1567,100,42716
1568,100,42733
1569,100,42743
1570,100,42773
1571,100,42788
1572,100,42816
1573,100,42831
1574,100,42846
1575,100,42862
1576,100,42879
1577,100,42951
1578,100,42966
1579,100,42978
1580,100,42990
1581,100,43014
1582,100,43031
1583,100,43046
1584,100,43052
1585,100,43068
1586,100,43099
1587,100,43118
1588,100,43133
1589,100,43139
1590,100,43154
1591,100,43169
1592,100,43191
1593,100,43214
1594,100,43241
1595,100,43270
1596,100,43275
1597,100,43290
1598,100,43302
1599,100,43319
1600,100,43352
1601,100,43387
1602,100,43405
1603,100,43417
1604,100,43436
1605,100,43441
1606,100,43446
1607,100,43471
1608,100,43490
1609,100,43518
1610,100,43544
1611,100,43570
1612,100,43596
1613,100,43607
1614,100,43637
1615,100,43660
1616,100,43694
1617,100,43711
1618,100,43727
1619,100,43732
1620,100,43745
1621,100,43756
1622,100,43767
1623,100,43779
1624,100,43793
1625,100,43818
1626,100,43823
1627,100,43837
1628,100,43863
1629,100,43892
1630,-10,43940
1631,100,43959
1632,100,43975
1633,100,44002
1634,100,44028
1635,100,44043
1636,100,44061
1637,-10,44074
1638,100,44089
1639,100,44117
1640,100,44208
1641,100,44223
1642,100,44252
1643,100,44275
1644,100,44300
1645,100,44310
1646,100,44330
1647,100,44354
1648,100,44383
1649,100,44406
1650,100,44415
1651,100,44434
1652,100,44467
1653,100,44483
1654,100,44496
1655,100,44500
1656,100,44520
1657,100,44543
1658,100,44565
1659,100,44584
1660,100,44598
1661,100,44662
1662,100,44703
1663,100,44718
1664,100,44722
1665,100,44741
1666,100,44839
1667,100,44854
1668,100,44875
1669,100,44903
1670,100,44920
1671,100,44937
1672,100,44955
1673,100,44970
1674,100,45000
1675,100,45029
1676,100,45047
1677,100,45080
1678,100,45090
1679,100,45175
1680,100,45183
1681,100,45208
1682,100,45228
1683,100,45263
1684,100,45279
1685,100,45356
1686,100,45372
1687,100,45403
1688,100,45422
1689,100,45449
1690,100,45506
1691,100,45520
1692,100,45550
1693,100,45559
1694,100,45593
1695,100,45604
1696,100,45616
1697,100,45641
1698,100,45663
1699,100,45689
1700,100,45693
1701,-10,45746
1702,100,45756
1703,100,45772
1704,100,45845
1705,100,45856
1706,100,45886
1707,100,45913
1708,100,45918
1709,100,45949
1710,100,45971
1711,100,45999
1712,100,46017
1713,100,46044
1714,100,46055
1715,100,46073
1716,100,46091
1717,100,46109
1718,100,46123
1719,100,46149
1720,100,46167
1721,100,46187
1722,100,46216
1723,100,46246
1724,100,46264
1725,100,46275
1726,100,46292
1727,100,46301
1728,100,46313
1729,100,46329
1730,100,46349
1731,100,46364
1732,100,46379
1733,100,46391
1734,100,46408
1735,100,46425
1736,100,46440
1737,100,46459
1738,100,46478
1739,100,46502
1740,100,46519
1741,100,46530
1742,100,46556
1743,100,46579
1744,100,46595
1745,100,46612
1746,100,46630
1747,100,46642
1748,100,46670
1749,100,46689
1750,100,46724
1751,100,46734
1752,100,46760
1753,100,46778
1754,100,46802
1755,100,46830
1756,100,46847
1757,100,46870
1758,100,46885
1759,100,46896
1760,100,46909
1761,100,46940
1762,100,46958
1763,100,46976
1764,100,46999
1765,-10,47026
1766,100,47054
1767,100,47064
1768,100,47077
1769,100,47106
1770,100,47131
1771,100,47148
1772,100,47164
1773,100,47168
1774,100,47180
1775,100,47196
1776,100,47213
1777,100,47242
1778,100,47268
1779,100,47279
1780,100,47295
1781,100,47306
1782,100,47336
1783,100,47355
1784,100,47379
1785,100,47401
1786,100,47433
1787,100,47449
1788,100,47473
1789,100,47492
1790,100,47503
1791,100,47517
1792,-10,47569
1793,100,47579
1794,100,47606
1795,100,47611
1796,100,47629
1797,100,47645
1798,100,47660
1799,100,47670
1800,100,47688
1801,100,47714
1802,100,47740
1803,100,47763
1804,100,47785
1805,100,47797
1806,100,47809
1807,100,47836
1808,100,47864
1809,100,47901
1810,100,47929
1811,100,47956
1812,100,47984
1813,100,48008
1814,100,48024
1815,100,48037
1816,100,48055
1817,100,48072
1818,100,48099
1819,100,48117
1820,100,48143
1821,100,48153
1822,100,48168
1823,100,48192
1824,100,48220
1825,100,48247
1826,100,48262
1827,100,48290
1828,100,48306
1829,100,48317
1830,100,48345
1831,100,48350
1832,100,48361
1833,100,48389
1834,100,48400
1835,100,48431
1836,100,48454
1837,100,48473
1838,100,48495
1839,100,48525
1840,100,48556
1841,100,48575
1842,100,48591
1843,100,48596
