episode,scores,steps
1674,100,148118
1675,100,148254
1676,100,148404
1677,100,148566
1678,100,148788
1679,100,148832
1680,100,148871
1681,-10,149046
1682,-10,149166
1683,-10,149215
1684,100,149291
1685,-10,149358
1686,-10,149423
1687,-10,149578
1688,-10,149627
1689,100,149747
1690,-10,149843
1691,-10,149944
1692,-10,150024
1693,100,150055
1694,100,150128
1695,-10,150162
1696,100,150309
1697,-10,150339
1698,100,150430
1699,100,150489
1700,100,150515
1701,100,150635
1702,-10,150727
1703,100,150797
1704,-10,150851
1705,100,151026
1706,100,151089
1707,-10,151128
1708,100,151232
1709,-10,151292
1710,-10,151333
1711,100,151405
1712,100,151529
1713,100,151603
1714,100,151630
1715,100,151677
1716,-10,151784
1717,-10,151815
1718,-10,152246
1719,-10,152424
1720,-10,152579
1721,100,152656
1722,100,152725
1723,-10,152766
1724,100,152773
1725,-10,152864
1726,100,152927
1727,-10,153064
1728,-10,153127
1729,100,153200
1730,-10,153240
1731,100,153275
1732,-10,153328
1733,-10,153362
1734,100,153396
1735,-10,153547
1736,100,153695
1737,-10,153723
1738,-10,153796
1739,100,153847
1740,100,153892
1741,-10,153940
1742,100,154204
1743,100,154268
1744,-10,154312
1745,-10,154354
1746,100,154513
1747,-10,154544
1748,100,154591
1749,100,154704
1750,100,154864
1751,-10,155077
1752,100,155271
1753,100,155281
1754,100,155289
1755,-10,155434
1756,100,155500
1757,100,155501
1758,100,155715
1759,100,155863
1760,100,155874
1761,100,155876
1762,-10,155947
1763,100,156011
1764,100,156038
1765,-10,156078
1766,-10,156189
1767,100,156249
1768,-10,156387
1769,100,156397
1770,-10,156486
1771,100,156528
1772,-10,156570
1773,100,156637
1774,-10,156777
1775,-10,156996
1776,-10,157067
1777,100,157126
1778,-10,157337
1779,-10,157470
1780,100,157521
1781,-10,157559
1782,-10,157713
1783,-10,157841
1784,100,157887
