episode,scores,steps
1479,100,51721
1480,100,51733
1481,100,51769
1482,100,51781
1483,100,51784
1484,100,51796
1485,100,51843
1486,100,51892
1487,100,51931
1488,100,51932
1489,100,51937
1490,100,51944
1491,100,51990
1492,100,52002
1493,100,52051
1494,100,52064
1495,100,52111
1496,100,52129
1497,100,52148
1498,100,52149
1499,100,52152
1500,100,52179
1501,100,52198
1502,100,52211
1503,100,52228
1504,100,52265
1505,100,52291
1506,100,52298
1507,100,52299
1508,100,52304
1509,100,52316
1510,100,52342
1511,100,52383
1512,100,52429
1513,100,52436
1514,100,52464
1515,100,52472
1516,100,52485
1517,100,52541
1518,100,52566
1519,100,52579
1520,100,52605
1521,-10,52647
1522,100,52706
1523,100,52743
1524,100,52777
1525,100,52795
1526,100,52841
1527,100,52876
1528,100,52921
1529,100,52924
1530,100,52949
1531,100,53003
1532,100,53053
1533,100,53103
1534,100,53120
1535,100,53172
1536,100,53184
1537,100,53234
1538,100,53282
1539,100,53285
1540,100,53305
1541,100,53354
1542,100,53399
1543,100,53433
1544,100,53451
1545,100,53494
1546,100,53495
1547,100,53521
1548,100,53564
1549,100,53591
1550,100,53594
1551,100,53602
1552,100,53627
1553,100,53670
1554,100,53699
1555,100,53702
1556,100,53751
1557,100,53803
1558,100,53820
1559,100,53861
1560,-10,53919
1561,100,53966
1562,100,53993
1563,100,53994
1564,100,54032
1565,100,54037
1566,100,54064
1567,100,54105
1568,100,54117
1569,100,54143
1570,100,54155
1571,100,54212
1572,100,54224
1573,100,54273
1574,100,54299
1575,100,54318
1576,100,54371
1577,100,54414
1578,100,54484
1579,100,54531
1580,100,54558
1581,100,54564
1582,100,54592
1583,100,54601
1584,100,54628
1585,100,54631
1586,100,54679
1587,100,54705
1588,100,54713
1589,100,54759
1590,100,54772
1591,100,54775
1592,100,54782
1593,100,54795
1594,100,54809
1595,100,54855
1596,100,54868
1597,100,54917
1598,100,54945
1599,100,54973
1600,100,54979
1601,100,55003
1602,100,55021
1603,100,55064
1604,100,55089
1605,100,55145
1606,100,55164
1607,100,55165
1608,100,55177
1609,100,55223
1610,100,55250
1611,100,55253
1612,100,55260
1613,100,55273
1614,100,55280
1615,100,55283
1616,100,55286
1617,100,55313
1618,100,55346
1619,100,55347
1620,100,55374
1621,100,55375
1622,100,55376
1623,100,55389
1624,100,55417
1625,100,55442
1626,100,55485
1627,100,55498
1628,100,55542
1629,-10,55591
1630,100,55603
1631,100,55637
1632,100,55654
1633,100,55681
1634,100,55727
1635,100,55739
1636,100,55775
1637,100,55821
1638,100,55833
1639,100,55865
1640,100,55890
1641,100,55939
1642,100,55995
1643,100,56040
1644,100,56088
1645,100,56114
1646,100,56141
1647,100,56190
1648,100,56215
1649,100,56242
1650,100,56287
1651,100,56312
1652,100,56340
1653,100,56353
1654,100,56365
1655,100,56405
1656,100,56429
1657,100,56456
1658,100,56498
1659,100,56516
1660,100,56549
1661,100,56556
1662,100,56575
1663,100,56588
1664,100,56592
1665,100,56605
1666,100,56609
1667,100,56657
1668,100,56669
1669,100,56694
1670,100,56739
1671,100,56801
1672,100,56818
1673,100,56843
1674,100,56892
1675,100,56900
1676,100,56927
1677,100,56975
1678,100,57002
1679,100,57044
1680,100,57099
1681,100,57102
1682,100,57116
1683,100,57119
1684,100,57146
1685,100,57190
1686,100,57237
1687,100,57268
1688,100,57269
1689,100,57328
1690,100,57356
1691,100,57359
1692,100,57377
1693,100,57422
1694,100,57430
1695,100,57474
1696,100,57519
1697,100,57582
1698,100,57625
1699,100,57643
1700,100,57644
1701,100,57661
1702,100,57662
1703,100,57689
1704,100,57730
1705,100,57735
1706,100,57763
1707,100,57764
1708,100,57801
1709,100,57828
1710,100,57861
1711,100,57874
1712,100,57887
1713,100,57914
1714,100,57960
1715,100,57987
1716,100,58013
1717,100,58031
1718,100,58077
1719,100,58109
1720,100,58156
1721,100,58195
1722,-10,58238
1723,100,58242
1724,100,58255
1725,100,58260
1726,100,58305
1727,100,58341
1728,100,58384
1729,100,58397
1730,100,58410
1731,100,58442
1732,100,58478
1733,100,58479
1734,100,58506
1735,100,58534
1736,100,58579
1737,100,58623
1738,100,58661
1739,100,58687
1740,100,58700
1741,100,58705
1742,100,58762
1743,100,58774
1744,100,58816
1745,100,58856
1746,100,58874
1747,100,58887
1748,100,58948
1749,100,58974
1750,100,58978
1751,100,59036
1752,100,59080
1753,100,59081
1754,100,59139
1755,100,59152
1756,100,59197
